MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J09-J18)
2022,46,Montana,5
2022,47,Montana,5
2022,48,Montana,5
2022,49,Montana,5
2022,50,Montana,5
2022,51,Montana,5
2022,52,Montana,5
2023,1,Montana,5
2023,2,Montana,5
2023,3,Montana,5
2023,4,Montana,5
2023,5,Montana,5
2023,6,Montana,5
2023,7,Montana,5
2023,8,Montana,5
2023,9,Montana,5
2023,10,Montana,5
2023,11,Montana,5
2023,12,Montana,5
2023,13,Montana,5
2023,14,Montana,5
2023,15,Montana,5
2023,16,Montana,5
2023,17,Montana,5
2023,18,Montana,5
2023,19,Montana,5
2023,20,Montana,5
2023,21,Montana,5
2023,22,Montana,5
2023,23,Montana,5
2023,24,Montana,0
2023,25,Montana,5
2023,26,Montana,5
2023,27,Montana,5
2023,28,Montana,5
2023,29,Montana,5
2023,30,Montana,5
2023,31,Montana,5
2023,32,Montana,0
2023,33,Montana,5
2023,34,Montana,5
2023,35,Montana,5
2023,36,Montana,0
2023,37,Montana,5
2020,1,Nebraska,5
2020,2,Nebraska,16
2020,3,Nebraska,11
2020,4,Nebraska,5
2020,5,Nebraska,14
2020,6,Nebraska,5
2020,7,Nebraska,5
2020,8,Nebraska,5
2020,9,Nebraska,5
2020,10,Nebraska,10
2020,11,Nebraska,5
2020,12,Nebraska,5
2020,13,Nebraska,5
2020,14,Nebraska,11
2020,15,Nebraska,5
2020,16,Nebraska,10
2020,17,Nebraska,5
2020,18,Nebraska,5
2020,19,Nebraska,5
2020,20,Nebraska,5
2020,21,Nebraska,5
2020,22,Nebraska,5
2020,23,Nebraska,5
2020,24,Nebraska,5
2020,25,Nebraska,5
2020,26,Nebraska,5
2020,27,Nebraska,5
2020,28,Nebraska,5
2020,29,Nebraska,5
2020,30,Nebraska,5
2020,31,Nebraska,5
2020,32,Nebraska,5
2020,33,Nebraska,5
2020,34,Nebraska,5
2020,35,Nebraska,5
2020,36,Nebraska,5
2020,37,Nebraska,5
2020,38,Nebraska,5
2020,39,Nebraska,5
2020,40,Nebraska,5
2020,41,Nebraska,5
2020,42,Nebraska,5
2020,43,Nebraska,5
2020,44,Nebraska,5
2020,45,Nebraska,5
2020,46,Nebraska,5
2020,47,Nebraska,5
2020,48,Nebraska,5
2020,49,Nebraska,5
2020,50,Nebraska,5
2020,51,Nebraska,5
2020,52,Nebraska,5
2020,53,Nebraska,5
2021,1,Nebraska,5
2021,2,Nebraska,5
2021,3,Nebraska,5
2021,4,Nebraska,5
2021,5,Nebraska,5
2021,6,Nebraska,5
2021,7,Nebraska,5
2021,8,Nebraska,5
2021,9,Nebraska,5
2021,10,Nebraska,5
2021,11,Nebraska,5
2021,12,Nebraska,5
2021,13,Nebraska,5
2021,14,Nebraska,5
2021,15,Nebraska,5
2021,16,Nebraska,5
2021,17,Nebraska,5
2021,18,Nebraska,5
2021,19,Nebraska,5
2021,20,Nebraska,5
2021,21,Nebraska,5
2021,22,Nebraska,10
2021,23,Nebraska,5
2021,24,Nebraska,5
2021,25,Nebraska,5
2021,26,Nebraska,5
2021,27,Nebraska,5
2021,28,Nebraska,5
2021,29,Nebraska,5
2021,30,Nebraska,5
2021,31,Nebraska,5
2021,32,Nebraska,5
2021,33,Nebraska,5
2021,34,Nebraska,5
2021,35,Nebraska,5
2021,36,Nebraska,5
2021,37,Nebraska,5
2021,38,Nebraska,5
2021,39,Nebraska,5
2021,40,Nebraska,5
2021,41,Nebraska,5
2021,42,Nebraska,5
2021,43,Nebraska,5
2021,44,Nebraska,5
2021,45,Nebraska,5
2021,46,Nebraska,5
2021,47,Nebraska,5
2021,48,Nebraska,5
2021,49,Nebraska,5
2021,50,Nebraska,5
2021,51,Nebraska,5
2021,52,Nebraska,5
2022,1,Nebraska,5
2022,2,Nebraska,5
2022,3,Nebraska,10
2022,4,Nebraska,5
2022,5,Nebraska,5
2022,6,Nebraska,10
2022,7,Nebraska,5
2022,8,Nebraska,5
2022,9,Nebraska,5
2022,10,Nebraska,5
2022,11,Nebraska,5
2022,12,Nebraska,5
2022,13,Nebraska,5
2022,14,Nebraska,10
2022,15,Nebraska,5
2022,16,Nebraska,5
2022,17,Nebraska,5
2022,18,Nebraska,0
2022,19,Nebraska,5
2022,20,Nebraska,5
2022,21,Nebraska,5
2022,22,Nebraska,5
2022,23,Nebraska,5
2022,24,Nebraska,5
2022,25,Nebraska,5
2022,26,Nebraska,5
2022,27,Nebraska,5
2022,28,Nebraska,0
2022,29,Nebraska,5
2022,30,Nebraska,5
2022,31,Nebraska,5
2022,32,Nebraska,5
2022,33,Nebraska,5
2022,34,Nebraska,5
2022,35,Nebraska,5
2022,36,Nebraska,5
2022,37,Nebraska,5
2022,38,Nebraska,5
2022,39,Nebraska,5
2022,40,Nebraska,5
2022,41,Nebraska,5
2022,42,Nebraska,5
2022,43,Nebraska,5
2022,44,Nebraska,5
2022,45,Nebraska,5
2022,46,Nebraska,5
2022,47,Nebraska,5
2022,48,Nebraska,5
2022,49,Nebraska,12
2022,50,Nebraska,5
2022,51,Nebraska,15
2022,52,Nebraska,21
2023,1,Nebraska,5
2023,2,Nebraska,5
2023,3,Nebraska,5
2023,4,Nebraska,5
2023,5,Nebraska,5
2023,6,Nebraska,5
2023,7,Nebraska,5
2023,8,Nebraska,5
2023,9,Nebraska,5
2023,10,Nebraska,5
2023,11,Nebraska,5
2023,12,Nebraska,5
2023,13,Nebraska,5
2023,14,Nebraska,5
2023,15,Nebraska,5
2023,16,Nebraska,12
2023,17,Nebraska,5
2023,18,Nebraska,5
2023,19,Nebraska,5
2023,20,Nebraska,5
2023,21,Nebraska,5
2023,22,Nebraska,5
2023,23,Nebraska,5
2023,24,Nebraska,5
2023,25,Nebraska,5
2023,26,Nebraska,5
2023,27,Nebraska,5
2023,28,Nebraska,5
2023,29,Nebraska,5
2023,30,Nebraska,5
2023,31,Nebraska,5
2023,32,Nebraska,5
2023,33,Nebraska,5
2023,34,Nebraska,5
2023,35,Nebraska,5
2023,36,Nebraska,5
2023,37,Nebraska,5
2020,1,Nevada,16
2020,2,Nevada,12
2020,3,Nevada,14
2020,4,Nevada,13
2020,5,Nevada,16
2020,6,Nevada,17
2020,7,Nevada,15
2020,8,Nevada,5
2020,9,Nevada,11
2020,10,Nevada,5
2020,11,Nevada,19
2020,12,Nevada,19
2020,13,Nevada,17
2020,14,Nevada,14
2020,15,Nevada,5
2020,16,Nevada,5
2020,17,Nevada,5
2020,18,Nevada,11
2020,19,Nevada,5
2020,20,Nevada,5
2020,21,Nevada,5
2020,22,Nevada,11
2020,23,Nevada,5
2020,24,Nevada,5
2020,25,Nevada,5
2020,26,Nevada,5
2020,27,Nevada,10
2020,28,Nevada,10
2020,29,Nevada,5
2020,30,Nevada,12
2020,31,Nevada,13
2020,32,Nevada,5
2020,33,Nevada,5
2020,34,Nevada,5
2020,35,Nevada,5
2020,36,Nevada,10
2020,37,Nevada,10
2020,38,Nevada,5
2020,39,Nevada,5
2020,40,Nevada,11
2020,41,Nevada,10
2020,42,Nevada,5
2020,43,Nevada,5
2020,44,Nevada,5
2020,45,Nevada,5
2020,46,Nevada,5
2020,47,Nevada,5
2020,48,Nevada,5
2020,49,Nevada,11
2020,50,Nevada,5
2020,51,Nevada,5
2020,52,Nevada,13
2020,53,Nevada,10
2021,1,Nevada,5
2021,2,Nevada,11
2021,3,Nevada,13
2021,4,Nevada,11
2021,5,Nevada,5
2021,6,Nevada,10
2021,7,Nevada,12
2021,8,Nevada,13
2021,9,Nevada,15
2021,10,Nevada,11
2021,11,Nevada,5
2021,12,Nevada,5
2021,13,Nevada,11
2021,14,Nevada,10
2021,15,Nevada,5
2021,16,Nevada,5
2021,17,Nevada,5
2021,18,Nevada,12
2021,19,Nevada,5
2021,20,Nevada,12
2021,21,Nevada,5
2021,22,Nevada,5
2021,23,Nevada,10
2021,24,Nevada,5
2021,25,Nevada,10
2021,26,Nevada,11
2021,27,Nevada,5
2021,28,Nevada,5
2021,29,Nevada,5
2021,30,Nevada,5
2021,31,Nevada,5
2021,32,Nevada,5
2021,33,Nevada,5
2021,34,Nevada,5
2021,35,Nevada,10
2021,36,Nevada,12
2021,37,Nevada,5
2021,38,Nevada,5
2021,39,Nevada,12
2021,40,Nevada,5
2021,41,Nevada,5
2021,42,Nevada,12
2021,43,Nevada,5
2021,44,Nevada,13
2021,45,Nevada,5
2021,46,Nevada,11
2021,47,Nevada,13
2021,48,Nevada,14
2021,49,Nevada,13
2021,50,Nevada,5
2021,51,Nevada,17
2021,52,Nevada,5
2022,1,Nevada,22
2022,2,Nevada,15
2022,3,Nevada,14
2022,4,Nevada,11
2022,5,Nevada,5
2022,6,Nevada,10
2022,7,Nevada,10
2022,8,Nevada,5
2022,9,Nevada,5
2022,10,Nevada,5
2022,11,Nevada,5
2022,12,Nevada,10
2022,13,Nevada,10
2022,14,Nevada,11
2022,15,Nevada,11
2022,16,Nevada,11
2022,17,Nevada,11
2022,18,Nevada,10
2022,19,Nevada,12
2022,20,Nevada,16
2022,21,Nevada,10
2022,22,Nevada,13
2022,23,Nevada,12
2022,24,Nevada,11
2022,25,Nevada,5
2022,26,Nevada,12
2022,27,Nevada,14
2022,28,Nevada,5
2022,29,Nevada,5
2022,30,Nevada,5
2022,31,Nevada,5
2022,32,Nevada,5
2022,33,Nevada,5
2022,34,Nevada,12
2022,35,Nevada,13
2022,36,Nevada,11
2022,37,Nevada,5
2022,38,Nevada,5
2022,39,Nevada,5
2022,40,Nevada,15
2022,41,Nevada,11
2022,42,Nevada,5
2022,43,Nevada,5
2022,44,Nevada,18
2022,45,Nevada,17
2022,46,Nevada,10
2022,47,Nevada,18
2022,48,Nevada,30
2022,49,Nevada,29
2022,50,Nevada,20
2022,51,Nevada,20
2022,52,Nevada,21
2023,1,Nevada,19
2023,2,Nevada,18
2023,3,Nevada,24
2023,4,Nevada,11
2023,5,Nevada,10
2023,6,Nevada,10
2023,7,Nevada,13
2023,8,Nevada,11
2023,9,Nevada,10
2023,10,Nevada,10
2023,11,Nevada,5
2023,12,Nevada,14
2023,13,Nevada,15
2023,14,Nevada,10
2023,15,Nevada,5
2023,16,Nevada,13
2023,17,Nevada,10
2023,18,Nevada,16
2023,19,Nevada,11
2023,20,Nevada,11
2023,21,Nevada,5
2023,22,Nevada,5
2023,23,Nevada,5
2023,24,Nevada,5
2023,25,Nevada,5
2023,26,Nevada,13
2023,27,Nevada,5
2023,28,Nevada,5
2023,29,Nevada,5
2023,30,Nevada,5
2023,31,Nevada,5
2023,32,Nevada,5
2023,33,Nevada,5
2023,34,Nevada,5
2023,35,Nevada,5
2023,36,Nevada,5
2023,37,Nevada,0
2020,1,New Hampshire,5
2020,2,New Hampshire,5
2020,3,New Hampshire,5
2020,4,New Hampshire,5
2020,5,New Hampshire,5
2020,6,New Hampshire,5
2020,7,New Hampshire,5
2020,8,New Hampshire,5
2020,9,New Hampshire,5
2020,10,New Hampshire,5
2020,11,New Hampshire,11
2020,12,New Hampshire,11
2020,13,New Hampshire,5
2020,14,New Hampshire,5
2020,15,New Hampshire,5
2020,16,New Hampshire,5
2020,17,New Hampshire,5
2020,18,New Hampshire,5
2020,19,New Hampshire,5
2020,20,New Hampshire,5
2020,21,New Hampshire,5
2020,22,New Hampshire,5
2020,23,New Hampshire,5
2020,24,New Hampshire,5
2020,25,New Hampshire,5
2020,26,New Hampshire,0
2020,27,New Hampshire,0
2020,28,New Hampshire,5
2020,29,New Hampshire,5
2020,30,New Hampshire,5
2020,31,New Hampshire,5
2020,32,New Hampshire,5
2020,33,New Hampshire,5
2020,34,New Hampshire,5
2020,35,New Hampshire,5
2020,36,New Hampshire,5
2020,37,New Hampshire,5
2020,38,New Hampshire,5
2020,39,New Hampshire,5
2020,40,New Hampshire,5
2020,41,New Hampshire,5
2020,42,New Hampshire,5
2020,43,New Hampshire,5
2020,44,New Hampshire,0
2020,45,New Hampshire,5
2020,46,New Hampshire,5
2020,47,New Hampshire,5
2020,48,New Hampshire,5
2020,49,New Hampshire,5
2020,50,New Hampshire,5
2020,51,New Hampshire,5
2020,52,New Hampshire,0
2020,53,New Hampshire,0
2021,1,New Hampshire,5
2021,2,New Hampshire,5
2021,3,New Hampshire,5
2021,4,New Hampshire,5
2021,5,New Hampshire,5
2021,6,New Hampshire,5
2021,7,New Hampshire,5
2021,8,New Hampshire,0
2021,9,New Hampshire,5
2021,10,New Hampshire,5
2021,11,New Hampshire,5
2021,12,New Hampshire,5
2021,13,New Hampshire,5
2021,14,New Hampshire,5
2021,15,New Hampshire,0
2021,16,New Hampshire,5
2021,17,New Hampshire,5
2021,18,New Hampshire,5
2021,19,New Hampshire,0
2021,20,New Hampshire,5
2021,21,New Hampshire,5
2021,22,New Hampshire,5
2021,23,New Hampshire,5
2021,24,New Hampshire,5
2021,25,New Hampshire,5
2021,26,New Hampshire,0
2021,27,New Hampshire,5
2021,28,New Hampshire,5
2021,29,New Hampshire,5
2021,30,New Hampshire,5
2021,31,New Hampshire,5
2021,32,New Hampshire,5
2021,33,New Hampshire,0
2021,34,New Hampshire,5
2021,35,New Hampshire,5
2021,36,New Hampshire,5
2021,37,New Hampshire,5
2021,38,New Hampshire,5
2021,39,New Hampshire,5
2021,40,New Hampshire,0
2021,41,New Hampshire,5
2021,42,New Hampshire,5
2021,43,New Hampshire,5
2021,44,New Hampshire,5
2021,45,New Hampshire,5
2021,46,New Hampshire,5
2021,47,New Hampshire,5
2021,48,New Hampshire,5
2021,49,New Hampshire,5
2021,50,New Hampshire,5
2021,51,New Hampshire,5
2021,52,New Hampshire,5
2022,1,New Hampshire,5
2022,2,New Hampshire,5
2022,3,New Hampshire,5
2022,4,New Hampshire,5
2022,5,New Hampshire,5
2022,6,New Hampshire,5
2022,7,New Hampshire,5
2022,8,New Hampshire,5
2022,9,New Hampshire,5
2022,10,New Hampshire,5
2022,11,New Hampshire,5
2022,12,New Hampshire,5
2022,13,New Hampshire,0
2022,14,New Hampshire,5
2022,15,New Hampshire,5
2022,16,New Hampshire,5
2022,17,New Hampshire,5
2022,18,New Hampshire,5
2022,19,New Hampshire,5
2022,20,New Hampshire,5
2022,21,New Hampshire,0
2022,22,New Hampshire,5
2022,23,New Hampshire,5
2022,24,New Hampshire,5
2022,25,New Hampshire,0
2022,26,New Hampshire,5
2022,27,New Hampshire,5
2022,28,New Hampshire,5
2022,29,New Hampshire,5
2022,30,New Hampshire,5
2022,31,New Hampshire,5
2022,32,New Hampshire,5
2022,33,New Hampshire,5
2022,34,New Hampshire,0
2022,35,New Hampshire,0
2022,36,New Hampshire,5
2022,37,New Hampshire,5
2022,38,New Hampshire,5
2022,39,New Hampshire,5
2022,40,New Hampshire,5
2022,41,New Hampshire,5
2022,42,New Hampshire,5
2022,43,New Hampshire,5
2022,44,New Hampshire,5
2022,45,New Hampshire,5
2022,46,New Hampshire,5
2022,47,New Hampshire,5
2022,48,New Hampshire,5
2022,49,New Hampshire,5
2022,50,New Hampshire,5
2022,51,New Hampshire,5
2022,52,New Hampshire,5
2023,1,New Hampshire,5
2023,2,New Hampshire,5
2023,3,New Hampshire,5
2023,4,New Hampshire,5
2023,5,New Hampshire,5
2023,6,New Hampshire,5
2023,7,New Hampshire,5
2023,8,New Hampshire,0
2023,9,New Hampshire,5
2023,10,New Hampshire,5
2023,11,New Hampshire,5
2023,12,New Hampshire,5
2023,13,New Hampshire,5
2023,14,New Hampshire,5
2023,15,New Hampshire,5
2023,16,New Hampshire,5
2023,17,New Hampshire,5
2023,18,New Hampshire,5
2023,19,New Hampshire,5
2023,20,New Hampshire,5
2023,21,New Hampshire,5
2023,22,New Hampshire,5
2023,23,New Hampshire,5
2023,24,New Hampshire,5
2023,25,New Hampshire,0
2023,26,New Hampshire,5
2023,27,New Hampshire,5
2023,28,New Hampshire,5
2023,29,New Hampshire,5
2023,30,New Hampshire,5
2023,31,New Hampshire,5
2023,32,New Hampshire,5
2023,33,New Hampshire,5
2023,34,New Hampshire,5
2023,35,New Hampshire,5
2023,36,New Hampshire,5
2023,37,New Hampshire,0
2020,1,New Jersey,25
2020,2,New Jersey,37
2020,3,New Jersey,36
2020,4,New Jersey,34
2020,5,New Jersey,29
2020,6,New Jersey,26
2020,7,New Jersey,28
2020,8,New Jersey,31
2020,9,New Jersey,36
2020,10,New Jersey,38
2020,11,New Jersey,34
2020,12,New Jersey,41
2020,13,New Jersey,80
2020,14,New Jersey,102
2020,15,New Jersey,125
2020,16,New Jersey,81
2020,17,New Jersey,73
2020,18,New Jersey,59
2020,19,New Jersey,39
2020,20,New Jersey,34
2020,21,New Jersey,29
2020,22,New Jersey,31
2020,23,New Jersey,20
2020,24,New Jersey,17
2020,25,New Jersey,23
2020,26,New Jersey,18
2020,27,New Jersey,16
2020,28,New Jersey,11
2020,29,New Jersey,23
2020,30,New Jersey,23
2020,31,New Jersey,14
2020,32,New Jersey,28
2020,33,New Jersey,20
2020,34,New Jersey,17
2020,35,New Jersey,15
2020,36,New Jersey,21
2020,37,New Jersey,18
2020,38,New Jersey,19
2020,39,New Jersey,11
2020,40,New Jersey,21
2020,41,New Jersey,32
2020,42,New Jersey,15
2020,43,New Jersey,22
2020,44,New Jersey,14
2020,45,New Jersey,21
2020,46,New Jersey,27
2020,47,New Jersey,20
2020,48,New Jersey,18
2020,49,New Jersey,17
2020,50,New Jersey,28
2020,51,New Jersey,23
2020,52,New Jersey,23
2020,53,New Jersey,31
2021,1,New Jersey,34
2021,2,New Jersey,30
2021,3,New Jersey,27
2021,4,New Jersey,30
2021,5,New Jersey,24
2021,6,New Jersey,22
2021,7,New Jersey,20
2021,8,New Jersey,21
2021,9,New Jersey,35
2021,10,New Jersey,21
2021,11,New Jersey,24
2021,12,New Jersey,14
2021,13,New Jersey,24
2021,14,New Jersey,24
2021,15,New Jersey,22
2021,16,New Jersey,18
2021,17,New Jersey,26
2021,18,New Jersey,23
2021,19,New Jersey,16
2021,20,New Jersey,14
2021,21,New Jersey,15
2021,22,New Jersey,16
2021,23,New Jersey,21
2021,24,New Jersey,13
2021,25,New Jersey,16
2021,26,New Jersey,16
2021,27,New Jersey,12
2021,28,New Jersey,17
2021,29,New Jersey,16
2021,30,New Jersey,18
2021,31,New Jersey,20
2021,32,New Jersey,16
2021,33,New Jersey,22
2021,34,New Jersey,27
2021,35,New Jersey,23
2021,36,New Jersey,25
2021,37,New Jersey,27
2021,38,New Jersey,23
2021,39,New Jersey,23
2021,40,New Jersey,27
2021,41,New Jersey,16
2021,42,New Jersey,22
2021,43,New Jersey,24
2021,44,New Jersey,30
2021,45,New Jersey,25
2021,46,New Jersey,20
2021,47,New Jersey,22
2021,48,New Jersey,27
2021,49,New Jersey,26
2021,50,New Jersey,24
2021,51,New Jersey,24
2021,52,New Jersey,24
2022,1,New Jersey,34
2022,2,New Jersey,24
2022,3,New Jersey,25
2022,4,New Jersey,24
2022,5,New Jersey,34
2022,6,New Jersey,29
2022,7,New Jersey,15
2022,8,New Jersey,22
2022,9,New Jersey,19
2022,10,New Jersey,17
2022,11,New Jersey,16
2022,12,New Jersey,12
2022,13,New Jersey,15
2022,14,New Jersey,25
2022,15,New Jersey,26
2022,16,New Jersey,23
2022,17,New Jersey,17
2022,18,New Jersey,18
2022,19,New Jersey,11
2022,20,New Jersey,15
2022,21,New Jersey,24
2022,22,New Jersey,21
2022,23,New Jersey,12
2022,24,New Jersey,24
2022,25,New Jersey,12
2022,26,New Jersey,22
2022,27,New Jersey,22
2022,28,New Jersey,20
2022,29,New Jersey,20
2022,30,New Jersey,16
2022,31,New Jersey,13
2022,32,New Jersey,14
2022,33,New Jersey,16
2022,34,New Jersey,13
2022,35,New Jersey,18
2022,36,New Jersey,22
2022,37,New Jersey,16
2022,38,New Jersey,23
2022,39,New Jersey,18
2022,40,New Jersey,21
2022,41,New Jersey,18
2022,42,New Jersey,21
2022,43,New Jersey,26
2022,44,New Jersey,27
2022,45,New Jersey,30
2022,46,New Jersey,25
2022,47,New Jersey,32
2022,48,New Jersey,35
2022,49,New Jersey,42
2022,50,New Jersey,36
2022,51,New Jersey,32
2022,52,New Jersey,41
2023,1,New Jersey,36
2023,2,New Jersey,33
2023,3,New Jersey,20
2023,4,New Jersey,26
2023,5,New Jersey,26
2023,6,New Jersey,13
2023,7,New Jersey,18
2023,8,New Jersey,18
2023,9,New Jersey,17
2023,10,New Jersey,21
2023,11,New Jersey,24
2023,12,New Jersey,20
2023,13,New Jersey,21
2023,14,New Jersey,24
2023,15,New Jersey,17
2023,16,New Jersey,25
2023,17,New Jersey,19
2023,18,New Jersey,16
2023,19,New Jersey,20
2023,20,New Jersey,33
2023,21,New Jersey,13
2023,22,New Jersey,16
2023,23,New Jersey,24
2023,24,New Jersey,11
2023,25,New Jersey,15
2023,26,New Jersey,15
2023,27,New Jersey,15
2023,28,New Jersey,18
2023,29,New Jersey,19
2023,30,New Jersey,16
2023,31,New Jersey,15
2023,32,New Jersey,20
2023,33,New Jersey,14
2023,34,New Jersey,15
2023,35,New Jersey,16
2023,36,New Jersey,11
2023,37,New Jersey,14
2020,1,New Mexico,17
2020,2,New Mexico,14
2020,3,New Mexico,11
2020,4,New Mexico,17
2020,5,New Mexico,12
2020,6,New Mexico,5
2020,7,New Mexico,16
2020,8,New Mexico,5
2020,9,New Mexico,5
2020,10,New Mexico,11
2020,11,New Mexico,5
2020,12,New Mexico,13
2020,13,New Mexico,5
2020,14,New Mexico,5
2020,15,New Mexico,5
2020,16,New Mexico,5
2020,17,New Mexico,5
2020,18,New Mexico,5
2020,19,New Mexico,5
2020,20,New Mexico,5
2020,21,New Mexico,5
2020,22,New Mexico,5
2020,23,New Mexico,5
2020,24,New Mexico,5
2020,25,New Mexico,5
2020,26,New Mexico,5
2020,27,New Mexico,5
2020,28,New Mexico,5
2020,29,New Mexico,5
2020,30,New Mexico,5
2020,31,New Mexico,5
2020,32,New Mexico,5
2020,33,New Mexico,5
2020,34,New Mexico,5
2020,35,New Mexico,5
2020,36,New Mexico,5
2020,37,New Mexico,5
2020,38,New Mexico,5
2020,39,New Mexico,5
2020,40,New Mexico,5
2020,41,New Mexico,5
2020,42,New Mexico,5
2020,43,New Mexico,11
2020,44,New Mexico,5
2020,45,New Mexico,10
2020,46,New Mexico,5
2020,47,New Mexico,5
2020,48,New Mexico,5
2020,49,New Mexico,5
2020,50,New Mexico,5
2020,51,New Mexico,12
2020,52,New Mexico,5
2020,53,New Mexico,5
2021,1,New Mexico,5
2021,2,New Mexico,5
2021,3,New Mexico,5
2021,4,New Mexico,5
2021,5,New Mexico,5
2021,6,New Mexico,5
2021,7,New Mexico,5
2021,8,New Mexico,5
2021,9,New Mexico,5
2021,10,New Mexico,5
2021,11,New Mexico,5
2021,12,New Mexico,5
2021,13,New Mexico,10
2021,14,New Mexico,5
2021,15,New Mexico,5
2021,16,New Mexico,5
2021,17,New Mexico,5
2021,18,New Mexico,5
2021,19,New Mexico,5
2021,20,New Mexico,5
2021,21,New Mexico,5
2021,22,New Mexico,5
2021,23,New Mexico,5
2021,24,New Mexico,5
2021,25,New Mexico,5
2021,26,New Mexico,5
2021,27,New Mexico,5
2021,28,New Mexico,5
2021,29,New Mexico,5
2021,30,New Mexico,11
2021,31,New Mexico,5
2021,32,New Mexico,5
2021,33,New Mexico,5
2021,34,New Mexico,5
2021,35,New Mexico,5
2021,36,New Mexico,5
2021,37,New Mexico,5
2021,38,New Mexico,5
2021,39,New Mexico,5
2021,40,New Mexico,5
2021,41,New Mexico,5
2021,42,New Mexico,5
2021,43,New Mexico,5
2021,44,New Mexico,5
2021,45,New Mexico,5
2021,46,New Mexico,11
2021,47,New Mexico,5
2021,48,New Mexico,5
2021,49,New Mexico,5
2021,50,New Mexico,5
2021,51,New Mexico,5
2021,52,New Mexico,5
2022,1,New Mexico,5
2022,2,New Mexico,5
2022,3,New Mexico,5
2022,4,New Mexico,5
2022,5,New Mexico,10
2022,6,New Mexico,5
2022,7,New Mexico,5
2022,8,New Mexico,5
2022,9,New Mexico,5
2022,10,New Mexico,5
2022,11,New Mexico,5
2022,12,New Mexico,5
2022,13,New Mexico,5
2022,14,New Mexico,5
2022,15,New Mexico,5
2022,16,New Mexico,5
2022,17,New Mexico,5
2022,18,New Mexico,5
2022,19,New Mexico,5
2022,20,New Mexico,5
2022,21,New Mexico,10
2022,22,New Mexico,5
2022,23,New Mexico,5
2022,24,New Mexico,5
2022,25,New Mexico,5
2022,26,New Mexico,5
2022,27,New Mexico,5
2022,28,New Mexico,5
2022,29,New Mexico,5
2022,30,New Mexico,5
2022,31,New Mexico,5
2022,32,New Mexico,5
2022,33,New Mexico,5
2022,34,New Mexico,5
2022,35,New Mexico,5
2022,36,New Mexico,10
2022,37,New Mexico,5
2022,38,New Mexico,5
2022,39,New Mexico,5
2022,40,New Mexico,5
2022,41,New Mexico,5
2022,42,New Mexico,5
2022,43,New Mexico,5
2022,44,New Mexico,5
2022,45,New Mexico,5
2022,46,New Mexico,11
2022,47,New Mexico,5
2022,48,New Mexico,17
2022,49,New Mexico,18
2022,50,New Mexico,16
2022,51,New Mexico,15
2022,52,New Mexico,19
2023,1,New Mexico,13
2023,2,New Mexico,15
2023,3,New Mexico,5
2023,4,New Mexico,5
2023,5,New Mexico,5
2023,6,New Mexico,5
2023,7,New Mexico,12
2023,8,New Mexico,10
2023,9,New Mexico,5
2023,10,New Mexico,5
2023,11,New Mexico,5
2023,12,New Mexico,5
2023,13,New Mexico,5
2023,14,New Mexico,5
2023,15,New Mexico,5
2023,16,New Mexico,5
2023,17,New Mexico,5
2023,18,New Mexico,5
2023,19,New Mexico,5
2023,20,New Mexico,5
2023,21,New Mexico,5
2023,22,New Mexico,5
2023,23,New Mexico,5
2023,24,New Mexico,5
2023,25,New Mexico,5
2023,26,New Mexico,5
2023,27,New Mexico,5
2023,28,New Mexico,5
2023,29,New Mexico,5
2023,30,New Mexico,5
2023,31,New Mexico,5
2023,32,New Mexico,5
2023,33,New Mexico,5
2023,34,New Mexico,5
2023,35,New Mexico,5
2023,36,New Mexico,5
2023,37,New Mexico,5
2020,1,New York,86
2020,2,New York,63
2020,3,New York,67
2020,4,New York,60
2020,5,New York,52
2020,6,New York,61
2020,7,New York,61
2020,8,New York,71
2020,9,New York,66
2020,10,New York,71
2020,11,New York,66
2020,12,New York,83
2020,13,New York,91
2020,14,New York,141
2020,15,New York,116
2020,16,New York,99
2020,17,New York,74
2020,18,New York,60
2020,19,New York,39
2020,20,New York,38
2020,21,New York,49
2020,22,New York,36
2020,23,New York,33
2020,24,New York,33
2020,25,New York,36
2020,26,New York,39
2020,27,New York,38
2020,28,New York,31
2020,29,New York,38
2020,30,New York,29
2020,31,New York,32
2020,32,New York,32
2020,33,New York,30
2020,34,New York,26
2020,35,New York,25
2020,36,New York,24
2020,37,New York,25
2020,38,New York,34
2020,39,New York,32
2020,40,New York,42
2020,41,New York,32
2020,42,New York,29
2020,43,New York,25
2020,44,New York,42
2020,45,New York,45
2020,46,New York,41
2020,47,New York,38
2020,48,New York,40
2020,49,New York,33
2020,50,New York,35
2020,51,New York,38
2020,52,New York,43
2020,53,New York,40
2021,1,New York,62
2021,2,New York,54
2021,3,New York,56
2021,4,New York,44
2021,5,New York,49
2021,6,New York,29
2021,7,New York,41
2021,8,New York,34
2021,9,New York,35
2021,10,New York,44
2021,11,New York,41
2021,12,New York,29
2021,13,New York,30
2021,14,New York,36
2021,15,New York,37
2021,16,New York,35
2021,17,New York,41
2021,18,New York,34
2021,19,New York,32
2021,20,New York,37
2021,21,New York,30
2021,22,New York,35
2021,23,New York,31
2021,24,New York,23
2021,25,New York,33
2021,26,New York,35
2021,27,New York,35
2021,28,New York,39
2021,29,New York,27
2021,30,New York,42
2021,31,New York,42
2021,32,New York,43
2021,33,New York,42
